channel,lenergy,uenergy,count
482,9.73712021e+01,9.75732252e+01,1.21000000e+02
483,9.75732252e+01,9.77752483e+01,1.11000000e+02
484,9.77752483e+01,9.79772714e+01,8.90000000e+01
485,9.79772714e+01,9.81792945e+01,9.90000000e+01
486,9.81792945e+01,9.83813176e+01,1.11000000e+02
487,9.83813176e+01,9.85833407e+01,1.16000000e+02
488,9.85833407e+01,9.87853638e+01,1.34000000e+02
489,9.87853638e+01,9.89873869e+01,1.35000000e+02
490,9.89873869e+01,9.91894100e+01,1.30000000e+02
491,9.91894100e+01,9.93914331e+01,9.40000000e+01
492,9.93914331e+01,9.95934562e+01,1.13000000e+02
493,9.95934562e+01,9.97954793e+01,1.07000000e+02
494,9.97954793e+01,9.99975024e+01,1.09000000e+02
495,9.99975024e+01,1.00199526e+02,1.17000000e+02
496,1.00199526e+02,1.00401549e+02,1.05000000e+02
497,1.00401549e+02,1.00603572e+02,1.21000000e+02
498,1.00603572e+02,1.00805595e+02,1.17000000e+02
499,1.00805595e+02,1.01007618e+02,1.15000000e+02
500,1.01007618e+02,1.01209641e+02,1.00000000e+02
501,1.01209641e+02,1.01411664e+02,1.01000000e+02
502,1.01411664e+02,1.01613687e+02,1.41000000e+02
503,1.01613687e+02,1.01815710e+02,1.11000000e+02
504,1.01815710e+02,1.02017733e+02,1.46000000e+02
505,1.02017733e+02,1.02219757e+02,1.31000000e+02
506,1.02219757e+02,1.02421780e+02,1.23000000e+02
507,1.02421780e+02,1.02623803e+02,1.23000000e+02
508,1.02623803e+02,1.02825826e+02,1.28000000e+02
509,1.02825826e+02,1.03027849e+02,1.22000000e+02
510,1.03027849e+02,1.03229872e+02,1.09000000e+02
511,1.03229872e+02,1.03431895e+02,1.23000000e+02
512,1.03431895e+02,1.03633918e+02,1.19000000e+02
513,1.03633918e+02,1.03835941e+02,1.11000000e+02
514,1.03835941e+02,1.04037964e+02,1.44000000e+02
515,1.04037964e+02,1.04239988e+02,1.31000000e+02
516,1.04239988e+02,1.04442011e+02,1.10000000e+02
517,1.04442011e+02,1.04644034e+02,1.34000000e+02
518,1.04644034e+02,1.04846057e+02,1.13000000e+02
519,1.04846057e+02,1.05048080e+02,1.20000000e+02
520,1.05048080e+02,1.05250103e+02,1.07000000e+02
521,1.05250103e+02,1.05452126e+02,1.20000000e+02
522,1.05452126e+02,1.05654149e+02,1.21000000e+02
523,1.05654149e+02,1.05856172e+02,1.22000000e+02
524,1.05856172e+02,1.06058195e+02,1.28000000e+02
525,1.06058195e+02,1.06260219e+02,1.16000000e+02
526,1.06260219e+02,1.06462242e+02,1.26000000e+02
527,1.06462242e+02,1.06664265e+02,1.38000000e+02
528,1.06664265e+02,1.06866288e+02,1.06000000e+02
529,1.06866288e+02,1.07068311e+02,1.17000000e+02
530,1.07068311e+02,1.07270334e+02,1.24000000e+02
531,1.07270334e+02,1.07472357e+02,1.09000000e+02
532,1.07472357e+02,1.07674380e+02,1.15000000e+02
533,1.07674380e+02,1.07876403e+02,1.35000000e+02
534,1.07876403e+02,1.08078426e+02,1.09000000e+02
535,1.08078426e+02,1.08280450e+02,1.26000000e+02
536,1.08280450e+02,1.08482473e+02,1.14000000e+02
537,1.08482473e+02,1.08684496e+02,1.20000000e+02
538,1.08684496e+02,1.08886519e+02,1.22000000e+02
539,1.08886519e+02,1.09088542e+02,1.30000000e+02
540,1.09088542e+02,1.09290565e+02,1.20000000e+02
541,1.09290565e+02,1.09492588e+02,1.14000000e+02
542,1.09492588e+02,1.09694611e+02,1.26000000e+02
543,1.09694611e+02,1.09896634e+02,1.21000000e+02
544,1.09896634e+02,1.10098657e+02,1.31000000e+02
545,1.10098657e+02,1.10300681e+02,1.34000000e+02
546,1.10300681e+02,1.10502704e+02,1.21000000e+02
547,1.10502704e+02,1.10704727e+02,1.22000000e+02
548,1.10704727e+02,1.10906750e+02,1.20000000e+02
549,1.10906750e+02,1.11108773e+02,1.24000000e+02
550,1.11108773e+02,1.11310796e+02,1.17000000e+02
551,1.11310796e+02,1.11512819e+02,1.31000000e+02
552,1.11512819e+02,1.11714842e+02,1.24000000e+02
553,1.11714842e+02,1.11916865e+02,1.03000000e+02
554,1.11916865e+02,1.12118888e+02,1.20000000e+02
555,1.12118888e+02,1.12320912e+02,1.03000000e+02
556,1.12320912e+02,1.12522935e+02,1.22000000e+02
557,1.12522935e+02,1.12724958e+02,1.12000000e+02
558,1.12724958e+02,1.12926981e+02,1.27000000e+02
559,1.12926981e+02,1.13129004e+02,1.31000000e+02
560,1.13129004e+02,1.13331027e+02,1.27000000e+02
561,1.13331027e+02,1.13533050e+02,1.16000000e+02
562,1.13533050e+02,1.13735073e+02,1.19000000e+02
563,1.13735073e+02,1.13937096e+02,1.26000000e+02
564,1.13937096e+02,1.14139119e+02,1.02000000e+02
565,1.14139119e+02,1.14341143e+02,1.14000000e+02
566,1.14341143e+02,1.14543166e+02,1.16000000e+02
567,1.14543166e+02,1.14745189e+02,1.06000000e+02
568,1.14745189e+02,1.14947212e+02,1.47000000e+02
569,1.14947212e+02,1.15149235e+02,1.12000000e+02
570,1.15149235e+02,1.15351258e+02,1.10000000e+02
571,1.15351258e+02,1.15553281e+02,1.29000000e+02
572,1.15553281e+02,1.15755304e+02,1.50000000e+02
573,1.15755304e+02,1.15957327e+02,1.12000000e+02
574,1.15957327e+02,1.16159350e+02,1.28000000e+02
575,1.16159350e+02,1.16361374e+02,1.22000000e+02
576,1.16361374e+02,1.16563397e+02,1.31000000e+02
577,1.16563397e+02,1.16765420e+02,1.18000000e+02
578,1.16765420e+02,1.16967443e+02,1.44000000e+02
579,1.16967443e+02,1.17169466e+02,1.17000000e+02
580,1.17169466e+02,1.17371489e+02,1.25000000e+02
581,1.17371489e+02,1.17573512e+02,1.19000000e+02
582,1.17573512e+02,1.17775535e+02,1.39000000e+02
583,1.17775535e+02,1.17977558e+02,1.39000000e+02
584,1.17977558e+02,1.18179581e+02,1.07000000e+02
585,1.18179581e+02,1.18381605e+02,1.35000000e+02
586,1.18381605e+02,1.18583628e+02,1.18000000e+02
587,1.18583628e+02,1.18785651e+02,1.23000000e+02
588,1.18785651e+02,1.18987674e+02,1.17000000e+02
589,1.18987674e+02,1.19189697e+02,9.30000000e+01
590,1.19189697e+02,1.19391720e+02,1.08000000e+02
591,1.19391720e+02,1.19593743e+02,1.33000000e+02
592,1.19593743e+02,1.19795766e+02,1.24000000e+02
593,1.19795766e+02,1.19997789e+02,1.26000000e+02
594,1.19997789e+02,1.20199812e+02,1.35000000e+02
595,1.20199812e+02,1.20401836e+02,1.18000000e+02
596,1.20401836e+02,1.20603859e+02,1.23000000e+02
597,1.20603859e+02,1.20805882e+02,1.28000000e+02
598,1.20805882e+02,1.21007905e+02,1.49000000e+02
599,1.21007905e+02,1.21209928e+02,1.33000000e+02
600,1.21209928e+02,1.21411951e+02,2.16000000e+02
601,1.21411951e+02,1.21613974e+02,2.74000000e+02
602,1.21613974e+02,1.21815997e+02,3.37000000e+02
603,1.21815997e+02,1.22018020e+02,4.40000000e+02
604,1.22018020e+02,1.22220043e+02,3.67000000e+02
605,1.22220043e+02,1.22422067e+02,3.13000000e+02
606,1.22422067e+02,1.22624090e+02,2.16000000e+02
607,1.22624090e+02,1.22826113e+02,1.71000000e+02
608,1.22826113e+02,1.23028136e+02,1.44000000e+02
609,1.23028136e+02,1.23230159e+02,1.21000000e+02
610,1.23230159e+02,1.23432182e+02,1.18000000e+02
611,1.23432182e+02,1.23634205e+02,1.20000000e+02
612,1.23634205e+02,1.23836228e+02,1.02000000e+02
613,1.23836228e+02,1.24038251e+02,1.24000000e+02
614,1.24038251e+02,1.24240274e+02,1.20000000e+02
615,1.24240274e+02,1.24442298e+02,1.07000000e+02
616,1.24442298e+02,1.24644321e+02,1.12000000e+02
617,1.24644321e+02,1.24846344e+02,1.13000000e+02
618,1.24846344e+02,1.25048367e+02,1.40000000e+02
619,1.25048367e+02,1.25250390e+02,1.20000000e+02
620,1.25250390e+02,1.25452413e+02,1.23000000e+02
621,1.25452413e+02,1.25654436e+02,1.21000000e+02
622,1.25654436e+02,1.25856459e+02,1.13000000e+02
623,1.25856459e+02,1.26058482e+02,1.11000000e+02
624,1.26058482e+02,1.26260505e+02,1.27000000e+02
625,1.26260505e+02,1.26462529e+02,1.39000000e+02
626,1.26462529e+02,1.26664552e+02,1.36000000e+02
627,1.26664552e+02,1.26866575e+02,1.15000000e+02
628,1.26866575e+02,1.27068598e+02,1.28000000e+02
629,1.27068598e+02,1.27270621e+02,1.29000000e+02
630,1.27270621e+02,1.27472644e+02,1.32000000e+02
631,1.27472644e+02,1.27674667e+02,1.31000000e+02
632,1.27674667e+02,1.27876690e+02,1.20000000e+02
633,1.27876690e+02,1.28078713e+02,1.22000000e+02
634,1.28078713e+02,1.28280736e+02,1.16000000e+02
635,1.28280736e+02,1.28482760e+02,1.45000000e+02
636,1.28482760e+02,1.28684783e+02,1.10000000e+02
637,1.28684783e+02,1.28886806e+02,1.22000000e+02
638,1.28886806e+02,1.29088829e+02,1.26000000e+02
639,1.29088829e+02,1.29290852e+02,1.32000000e+02
640,1.29290852e+02,1.29492875e+02,1.73000000e+02
641,1.29492875e+02,1.29694898e+02,1.99000000e+02
642,1.29694898e+02,1.29896921e+02,2.57000000e+02
643,1.29896921e+02,1.30098944e+02,2.40000000e+02
644,1.30098944e+02,1.30300967e+02,2.19000000e+02
645,1.30300967e+02,1.30502991e+02,2.08000000e+02
646,1.30502991e+02,1.30705014e+02,2.04000000e+02
647,1.30705014e+02,1.30907037e+02,1.51000000e+02
648,1.30907037e+02,1.31109060e+02,1.35000000e+02
649,1.31109060e+02,1.31311083e+02,1.19000000e+02
650,1.31311083e+02,1.31513106e+02,1.35000000e+02
651,1.31513106e+02,1.31715129e+02,1.30000000e+02
652,1.31715129e+02,1.31917152e+02,1.04000000e+02
653,1.31917152e+02,1.32119175e+02,1.22000000e+02
654,1.32119175e+02,1.32321198e+02,1.32000000e+02
655,1.32321198e+02,1.32523222e+02,1.29000000e+02
656,1.32523222e+02,1.32725245e+02,1.26000000e+02
657,1.32725245e+02,1.32927268e+02,1.26000000e+02
658,1.32927268e+02,1.33129291e+02,1.17000000e+02
659,1.33129291e+02,1.33331314e+02,1.21000000e+02
660,1.33331314e+02,1.33533337e+02,1.33000000e+02
661,1.33533337e+02,1.33735360e+02,1.28000000e+02
662,1.33735360e+02,1.33937383e+02,1.30000000e+02
663,1.33937383e+02,1.34139406e+02,1.09000000e+02
664,1.34139406e+02,1.34341429e+02,1.28000000e+02
665,1.34341429e+02,1.34543453e+02,1.37000000e+02
666,1.34543453e+02,1.34745476e+02,1.15000000e+02
667,1.34745476e+02,1.34947499e+02,1.20000000e+02
668,1.34947499e+02,1.35149522e+02,1.31000000e+02
669,1.35149522e+02,1.35351545e+02,1.31000000e+02
670,1.35351545e+02,1.35553568e+02,1.21000000e+02
671,1.35553568e+02,1.35755591e+02,1.36000000e+02
672,1.35755591e+02,1.35957614e+02,1.74000000e+02
673,1.35957614e+02,1.36159637e+02,1.51000000e+02
674,1.36159637e+02,1.36361660e+02,1.79000000e+02
675,1.36361660e+02,1.36563684e+02,1.75000000e+02
676,1.36563684e+02,1.36765707e+02,1.77000000e+02
677,1.36765707e+02,1.36967730e+02,1.43000000e+02
678,1.36967730e+02,1.37169753e+02,1.38000000e+02
679,1.37169753e+02,1.37371776e+02,1.70000000e+02
680,1.37371776e+02,1.37573799e+02,1.61000000e+02
681,1.37573799e+02,1.37775822e+02,1.60000000e+02
682,1.37775822e+02,1.37977845e+02,1.43000000e+02
683,1.37977845e+02,1.38179868e+02,1.26000000e+02
684,1.38179868e+02,1.38381891e+02,1.44000000e+02
685,1.38381891e+02,1.38583915e+02,1.27000000e+02
686,1.38583915e+02,1.38785938e+02,1.30000000e+02
687,1.38785938e+02,1.38987961e+02,1.22000000e+02
688,1.38987961e+02,1.39189984e+02,1.38000000e+02
689,1.39189984e+02,1.39392007e+02,1.16000000e+02
690,1.39392007e+02,1.39594030e+02,1.25000000e+02
691,1.39594030e+02,1.39796053e+02,1.39000000e+02
692,1.39796053e+02,1.39998076e+02,1.39000000e+02
693,1.39998076e+02,1.40200099e+02,1.43000000e+02
694,1.40200099e+02,1.40402122e+02,1.35000000e+02
695,1.40402122e+02,1.40604146e+02,1.35000000e+02
696,1.40604146e+02,1.40806169e+02,1.29000000e+02
697,1.40806169e+02,1.41008192e+02,1.23000000e+02
698,1.41008192e+02,1.41210215e+02,1.25000000e+02
699,1.41210215e+02,1.41412238e+02,1.32000000e+02
700,1.41412238e+02,1.41614261e+02,1.45000000e+02
701,1.41614261e+02,1.41816284e+02,1.34000000e+02
702,1.41816284e+02,1.42018307e+02,1.10000000e+02
703,1.42018307e+02,1.42220330e+02,1.17000000e+02
704,1.42220330e+02,1.42422353e+02,1.14000000e+02
705,1.42422353e+02,1.42624377e+02,1.37000000e+02
706,1.42624377e+02,1.42826400e+02,1.28000000e+02
707,1.42826400e+02,1.43028423e+02,1.55000000e+02
708,1.43028423e+02,1.43230446e+02,1.30000000e+02
709,1.43230446e+02,1.43432469e+02,1.22000000e+02
710,1.43432469e+02,1.43634492e+02,1.31000000e+02
711,1.43634492e+02,1.43836515e+02,1.32000000e+02
712,1.43836515e+02,1.44038538e+02,1.26000000e+02
713,1.44038538e+02,1.44240561e+02,1.42000000e+02
714,1.44240561e+02,1.44442584e+02,1.35000000e+02
715,1.44442584e+02,1.44644608e+02,1.17000000e+02
716,1.44644608e+02,1.44846631e+02,1.44000000e+02
717,1.44846631e+02,1.45048654e+02,1.29000000e+02
718,1.45048654e+02,1.45250677e+02,1.23000000e+02
719,1.45250677e+02,1.45452700e+02,1.36000000e+02
720,1.45452700e+02,1.45654723e+02,9.90000000e+01
721,1.45654723e+02,1.45856746e+02,1.26000000e+02
722,1.45856746e+02,1.46058769e+02,1.33000000e+02
723,1.46058769e+02,1.46260792e+02,1.33000000e+02
724,1.46260792e+02,1.46462815e+02,1.38000000e+02
725,1.46462815e+02,1.46664839e+02,1.31000000e+02
726,1.46664839e+02,1.46866862e+02,1.59000000e+02
727,1.46866862e+02,1.47068885e+02,1.83000000e+02
728,1.47068885e+02,1.47270908e+02,3.40000000e+02
729,1.47270908e+02,1.47472931e+02,4.36000000e+02
730,1.47472931e+02,1.47674954e+02,5.27000000e+02
731,1.47674954e+02,1.47876977e+02,5.65000000e+02
732,1.47876977e+02,1.48079000e+02,4.88000000e+02
733,1.48079000e+02,1.48281023e+02,3.52000000e+02
734,1.48281023e+02,1.48483046e+02,2.32000000e+02
735,1.48483046e+02,1.48685070e+02,1.71000000e+02
736,1.48685070e+02,1.48887093e+02,1.41000000e+02
737,1.48887093e+02,1.49089116e+02,1.33000000e+02
738,1.49089116e+02,1.49291139e+02,1.14000000e+02
739,1.49291139e+02,1.49493162e+02,1.22000000e+02
740,1.49493162e+02,1.49695185e+02,1.24000000e+02
741,1.49695185e+02,1.49897208e+02,1.24000000e+02
742,1.49897208e+02,1.50099231e+02,1.23000000e+02
743,1.50099231e+02,1.50301254e+02,1.03000000e+02
744,1.50301254e+02,1.50503277e+02,1.11000000e+02
745,1.50503277e+02,1.50705301e+02,1.16000000e+02
746,1.50705301e+02,1.50907324e+02,1.20000000e+02
747,1.50907324e+02,1.51109347e+02,1.35000000e+02
748,1.51109347e+02,1.51311370e+02,1.13000000e+02
749,1.51311370e+02,1.51513393e+02,1.24000000e+02
750,1.51513393e+02,1.51715416e+02,1.14000000e+02
751,1.51715416e+02,1.51917439e+02,1.17000000e+02
752,1.51917439e+02,1.52119462e+02,1.31000000e+02
753,1.52119462e+02,1.52321485e+02,1.24000000e+02
754,1.52321485e+02,1.52523508e+02,1.32000000e+02
755,1.52523508e+02,1.52725532e+02,1.40000000e+02
756,1.52725532e+02,1.52927555e+02,1.23000000e+02
757,1.52927555e+02,1.53129578e+02,1.27000000e+02
758,1.53129578e+02,1.53331601e+02,1.19000000e+02
759,1.53331601e+02,1.53533624e+02,1.12000000e+02
760,1.53533624e+02,1.53735647e+02,1.06000000e+02
761,1.53735647e+02,1.53937670e+02,1.05000000e+02
762,1.53937670e+02,1.54139693e+02,1.01000000e+02
763,1.54139693e+02,1.54341716e+02,1.09000000e+02
764,1.54341716e+02,1.54543739e+02,1.01000000e+02
765,1.54543739e+02,1.54745763e+02,1.19000000e+02
766,1.54745763e+02,1.54947786e+02,1.03000000e+02
767,1.54947786e+02,1.55149809e+02,1.27000000e+02
768,1.55149809e+02,1.55351832e+02,1.11000000e+02
769,1.55351832e+02,1.55553855e+02,1.18000000e+02
770,1.55553855e+02,1.55755878e+02,1.21000000e+02
771,1.55755878e+02,1.55957901e+02,1.27000000e+02
772,1.55957901e+02,1.56159924e+02,1.34000000e+02
773,1.56159924e+02,1.56361947e+02,1.17000000e+02
774,1.56361947e+02,1.56563970e+02,1.07000000e+02
775,1.56563970e+02,1.56765994e+02,1.17000000e+02
776,1.56765994e+02,1.56968017e+02,1.20000000e+02
777,1.56968017e+02,1.57170040e+02,1.09000000e+02
778,1.57170040e+02,1.57372063e+02,1.10000000e+02
779,1.57372063e+02,1.57574086e+02,1.18000000e+02
780,1.57574086e+02,1.57776109e+02,1.18000000e+02
781,1.57776109e+02,1.57978132e+02,1.14000000e+02
782,1.57978132e+02,1.58180155e+02,1.06000000e+02
783,1.58180155e+02,1.58382178e+02,1.20000000e+02
784,1.58382178e+02,1.58584201e+02,1.25000000e+02
785,1.58584201e+02,1.58786225e+02,1.16000000e+02
786,1.58786225e+02,1.58988248e+02,1.02000000e+02
787,1.58988248e+02,1.59190271e+02,1.04000000e+02
788,1.59190271e+02,1.59392294e+02,1.05000000e+02
789,1.59392294e+02,1.59594317e+02,1.02000000e+02
790,1.59594317e+02,1.59796340e+02,1.32000000e+02
791,1.59796340e+02,1.59998363e+02,1.07000000e+02
792,1.59998363e+02,1.60200386e+02,1.03000000e+02
793,1.60200386e+02,1.60402409e+02,1.21000000e+02
794,1.60402409e+02,1.60604432e+02,1.26000000e+02
795,1.60604432e+02,1.60806456e+02,1.00000000e+02
796,1.60806456e+02,1.61008479e+02,1.00000000e+02
797,1.61008479e+02,1.61210502e+02,1.09000000e+02
798,1.61210502e+02,1.61412525e+02,1.27000000e+02
799,1.61412525e+02,1.61614548e+02,1.10000000e+02
800,1.61614548e+02,1.61816571e+02,9.20000000e+01
801,1.61816571e+02,1.62018594e+02,1.07000000e+02
802,1.62018594e+02,1.62220617e+02,1.16000000e+02
803,1.62220617e+02,1.62422640e+02,1.10000000e+02
804,1.62422640e+02,1.62624663e+02,1.11000000e+02
805,1.62624663e+02,1.62826687e+02,1.32000000e+02
806,1.62826687e+02,1.63028710e+02,1.12000000e+02
807,1.63028710e+02,1.63230733e+02,1.35000000e+02
808,1.63230733e+02,1.63432756e+02,1.11000000e+02
809,1.63432756e+02,1.63634779e+02,1.05000000e+02
810,1.63634779e+02,1.63836802e+02,1.01000000e+02
811,1.63836802e+02,1.64038825e+02,1.05000000e+02
812,1.64038825e+02,1.64240848e+02,1.24000000e+02
813,1.64240848e+02,1.64442871e+02,1.19000000e+02
814,1.64442871e+02,1.64644894e+02,1.27000000e+02
815,1.64644894e+02,1.64846918e+02,1.00000000e+02
816,1.64846918e+02,1.65048941e+02,1.03000000e+02
817,1.65048941e+02,1.65250964e+02,1.05000000e+02
818,1.65250964e+02,1.65452987e+02,1.02000000e+02
819,1.65452987e+02,1.65655010e+02,1.25000000e+02
820,1.65655010e+02,1.65857033e+02,1.17000000e+02
821,1.65857033e+02,1.66059056e+02,1.09000000e+02
822,1.66059056e+02,1.66261079e+02,1.08000000e+02
823,1.66261079e+02,1.66463102e+02,1.20000000e+02
824,1.66463102e+02,1.66665125e+02,1.05000000e+02
825,1.66665125e+02,1.66867149e+02,1.22000000e+02
826,1.66867149e+02,1.67069172e+02,1.19000000e+02
827,1.67069172e+02,1.67271195e+02,1.14000000e+02
828,1.67271195e+02,1.67473218e+02,1.12000000e+02
829,1.67473218e+02,1.67675241e+02,1.14000000e+02
830,1.67675241e+02,1.67877264e+02,1.46000000e+02
831,1.67877264e+02,1.68079287e+02,1.63000000e+02
832,1.68079287e+02,1.68281310e+02,1.76000000e+02
833,1.68281310e+02,1.68483333e+02,1.83000000e+02
834,1.68483333e+02,1.68685356e+02,1.73000000e+02
835,1.68685356e+02,1.68887380e+02,1.26000000e+02
836,1.68887380e+02,1.69089403e+02,1.28000000e+02
837,1.69089403e+02,1.69291426e+02,1.14000000e+02
838,1.69291426e+02,1.69493449e+02,1.22000000e+02
839,1.69493449e+02,1.69695472e+02,1.08000000e+02
840,1.69695472e+02,1.69897495e+02,1.64000000e+02
841,1.69897495e+02,1.70099518e+02,2.10000000e+02
842,1.70099518e+02,1.70301541e+02,2.87000000e+02
843,1.70301541e+02,1.70503564e+02,3.73000000e+02
844,1.70503564e+02,1.70705587e+02,4.06000000e+02
845,1.70705587e+02,1.70907611e+02,3.63000000e+02
846,1.70907611e+02,1.71109634e+02,2.98000000e+02
847,1.71109634e+02,1.71311657e+02,2.17000000e+02
848,1.71311657e+02,1.71513680e+02,1.53000000e+02
849,1.71513680e+02,1.71715703e+02,1.14000000e+02
850,1.71715703e+02,1.71917726e+02,1.03000000e+02
851,1.71917726e+02,1.72119749e+02,1.09000000e+02
852,1.72119749e+02,1.72321772e+02,1.16000000e+02
853,1.72321772e+02,1.72523795e+02,9.80000000e+01
854,1.72523795e+02,1.72725818e+02,1.05000000e+02
855,1.72725818e+02,1.72927842e+02,1.22000000e+02
856,1.72927842e+02,1.73129865e+02,8.10000000e+01
857,1.73129865e+02,1.73331888e+02,1.16000000e+02
858,1.73331888e+02,1.73533911e+02,1.11000000e+02
859,1.73533911e+02,1.73735934e+02,1.01000000e+02
860,1.73735934e+02,1.73937957e+02,1.20000000e+02
861,1.73937957e+02,1.74139980e+02,1.01000000e+02
862,1.74139980e+02,1.74342003e+02,9.50000000e+01
863,1.74342003e+02,1.74544026e+02,1.01000000e+02
864,1.74544026e+02,1.74746049e+02,1.17000000e+02
865,1.74746049e+02,1.74948073e+02,1.22000000e+02
866,1.74948073e+02,1.75150096e+02,1.00000000e+02
867,1.75150096e+02,1.75352119e+02,1.17000000e+02
868,1.75352119e+02,1.75554142e+02,1.08000000e+02
869,1.75554142e+02,1.75756165e+02,1.09000000e+02
870,1.75756165e+02,1.75958188e+02,1.30000000e+02
871,1.75958188e+02,1.76160211e+02,1.10000000e+02
872,1.76160211e+02,1.76362234e+02,9.80000000e+01
873,1.76362234e+02,1.76564257e+02,8.50000000e+01
874,1.76564257e+02,1.76766280e+02,1.19000000e+02
875,1.76766280e+02,1.76968304e+02,1.02000000e+02
876,1.76968304e+02,1.77170327e+02,1.12000000e+02
877,1.77170327e+02,1.77372350e+02,1.10000000e+02
878,1.77372350e+02,1.77574373e+02,1.11000000e+02
879,1.77574373e+02,1.77776396e+02,1.05000000e+02
880,1.77776396e+02,1.77978419e+02,1.19000000e+02
881,1.77978419e+02,1.78180442e+02,1.00000000e+02
882,1.78180442e+02,1.78382465e+02,8.60000000e+01
883,1.78382465e+02,1.78584488e+02,1.18000000e+02
884,1.78584488e+02,1.78786511e+02,8.90000000e+01
885,1.78786511e+02,1.78988535e+02,1.12000000e+02
886,1.78988535e+02,1.79190558e+02,1.24000000e+02
887,1.79190558e+02,1.79392581e+02,1.19000000e+02
888,1.79392581e+02,1.79594604e+02,1.19000000e+02
889,1.79594604e+02,1.79796627e+02,1.02000000e+02
890,1.79796627e+02,1.79998650e+02,9.90000000e+01
891,1.79998650e+02,1.80200673e+02,8.70000000e+01
892,1.80200673e+02,1.80402696e+02,9.30000000e+01
893,1.80402696e+02,1.80604719e+02,1.03000000e+02
894,1.80604719e+02,1.80806742e+02,9.30000000e+01
895,1.80806742e+02,1.81008766e+02,9.50000000e+01
896,1.81008766e+02,1.81210789e+02,1.09000000e+02
897,1.81210789e+02,1.81412812e+02,1.17000000e+02
898,1.81412812e+02,1.81614835e+02,1.06000000e+02
899,1.81614835e+02,1.81816858e+02,1.01000000e+02
900,1.81816858e+02,1.82018881e+02,1.29000000e+02
901,1.82018881e+02,1.82220904e+02,9.50000000e+01
902,1.82220904e+02,1.82422927e+02,1.00000000e+02
903,1.82422927e+02,1.82624950e+02,1.18000000e+02
904,1.82624950e+02,1.82826973e+02,8.60000000e+01
905,1.82826973e+02,1.83028997e+02,1.15000000e+02
906,1.83028997e+02,1.83231020e+02,1.02000000e+02
907,1.83231020e+02,1.83433043e+02,1.05000000e+02
908,1.83433043e+02,1.83635066e+02,1.31000000e+02
909,1.83635066e+02,1.83837089e+02,1.15000000e+02
910,1.83837089e+02,1.84039112e+02,1.13000000e+02
911,1.84039112e+02,1.84241135e+02,1.31000000e+02
912,1.84241135e+02,1.84443158e+02,1.16000000e+02
913,1.84443158e+02,1.84645181e+02,9.30000000e+01
914,1.84645181e+02,1.84847204e+02,1.08000000e+02
915,1.84847204e+02,1.85049228e+02,1.15000000e+02
916,1.85049228e+02,1.85251251e+02,1.03000000e+02
917,1.85251251e+02,1.85453274e+02,1.17000000e+02
918,1.85453274e+02,1.85655297e+02,1.05000000e+02
919,1.85655297e+02,1.85857320e+02,1.02000000e+02
